Thoi Gian,Nhiet Do (C),Do Am (%),PM2.5 (ug/m3),PM10 (ug/m3)
2026-06-20 18:47:58,34.0,62.0,32,37
2026-06-20 18:48:03,34.0,62.0,32,38
2026-06-20 18:48:08,34.0,62.0,33,38
2026-06-20 18:48:13,34.0,62.0,32,37
2026-06-20 18:48:18,34.0,62.0,32,36
2026-06-20 18:48:23,34.0,62.0,33,38
2026-06-20 18:48:28,34.0,62.0,33,38
2026-06-20 18:48:33,34.0,62.0,32,37
2026-06-20 18:48:38,34.0,62.0,32,37
2026-06-20 18:48:43,34.0,62.0,31,37
2026-06-20 18:48:48,34.0,62.0,31,37
2026-06-20 18:48:53,34.0,62.0,31,36
2026-06-20 18:48:58,34.0,62.0,31,36
2026-06-20 18:49:03,34.0,62.0,31,36
2026-06-20 18:49:08,34.0,62.0,32,37
2026-06-20 18:49:13,34.0,62.0,33,39
2026-06-20 18:49:18,34.0,62.0,33,38
2026-06-20 18:49:23,34.0,63.0,33,37
2026-06-20 18:49:28,34.0,63.0,33,37
2026-06-20 18:49:33,34.0,63.0,32,37
2026-06-20 18:49:38,34.0,63.0,32,37
2026-06-20 18:49:43,34.0,63.0,32,36
2026-06-20 18:49:48,34.0,63.0,32,36
2026-06-20 18:49:53,34.0,63.0,31,36
2026-06-20 18:49:58,34.0,63.0,32,36
2026-06-20 18:50:03,34.0,63.0,32,36
2026-06-20 18:50:08,34.0,63.0,32,36
2026-06-20 18:50:13,34.0,63.0,31,36
2026-06-20 18:50:18,34.0,63.0,31,37
2026-06-20 18:50:23,34.0,63.0,32,37
2026-06-20 18:50:28,34.0,63.0,32,37
2026-06-20 18:50:33,34.0,63.0,31,36
2026-06-20 18:50:38,34.0,63.0,31,36
2026-06-20 18:50:43,34.0,63.0,31,36
2026-06-20 18:50:48,34.0,63.0,32,36
2026-06-20 18:50:53,34.0,63.0,32,37
2026-06-20 18:50:58,34.0,63.0,33,38
2026-06-20 18:51:03,34.0,63.0,33,38
2026-06-20 18:51:08,34.0,63.0,32,37
2026-06-20 18:51:13,34.0,63.0,32,37
2026-06-20 18:51:18,34.0,63.0,32,37
2026-06-20 18:51:23,34.0,63.0,32,37
2026-06-20 18:51:28,34.0,63.0,33,37
2026-06-20 18:51:33,34.0,63.0,33,37
2026-06-20 18:51:38,34.0,63.0,33,38
2026-06-20 18:51:43,34.0,63.0,32,37
2026-06-20 18:51:48,34.0,63.0,31,36
2026-06-20 18:51:53,34.0,63.0,32,37
2026-06-20 18:51:58,34.0,63.0,33,38
2026-06-20 18:52:03,34.0,63.0,33,39
2026-06-20 18:52:08,34.0,63.0,33,38
2026-06-20 18:52:13,34.0,63.0,32,38
2026-06-20 18:52:18,34.0,63.0,32,37
2026-06-20 18:52:23,34.0,63.0,32,37
2026-06-20 18:52:28,34.0,63.0,32,37
2026-06-20 18:52:33,34.0,63.0,32,37
2026-06-20 18:52:38,34.0,63.0,32,37
2026-06-20 18:52:43,34.0,63.0,32,37
2026-06-20 18:52:48,34.0,63.0,32,37
2026-06-20 18:52:53,34.0,63.0,32,37
2026-06-20 18:52:58,34.0,63.0,33,38
2026-06-20 18:53:03,34.0,63.0,33,38
2026-06-20 18:53:08,34.0,63.0,33,38
2026-06-20 18:53:13,34.0,63.0,33,38
2026-06-20 18:53:18,34.0,63.0,33,38
2026-06-20 18:53:23,34.0,63.0,33,38
2026-06-20 18:53:28,34.0,63.0,33,37
2026-06-20 18:53:33,34.0,63.0,32,37
2026-06-20 18:53:38,0.0,0.0,33,38
2026-06-20 18:53:43,34.0,63.0,33,39
2026-06-20 18:53:48,34.0,63.0,33,38
2026-06-20 18:53:53,34.0,63.0,33,38
2026-06-20 18:53:58,34.0,63.0,33,39
2026-06-20 18:54:03,34.0,63.0,33,39
2026-06-20 18:54:08,34.0,63.0,33,39
2026-06-20 18:54:13,34.0,63.0,33,39
2026-06-20 18:54:18,34.0,63.0,33,39
2026-06-20 18:54:23,34.0,63.0,34,40
2026-06-20 18:54:28,34.0,63.0,33,39
2026-06-20 18:54:33,34.0,63.0,33,39
2026-06-20 18:54:38,34.0,63.0,32,38
2026-06-20 18:54:43,34.0,63.0,32,38
2026-06-20 18:54:48,34.0,63.0,32,37
2026-06-20 18:54:53,34.0,63.0,33,38
2026-06-20 18:54:58,34.0,63.0,33,38
2026-06-20 18:55:03,34.0,63.0,33,38
2026-06-20 18:55:08,34.0,63.0,33,37
2026-06-20 18:55:13,34.0,63.0,33,37
2026-06-20 18:55:18,34.0,63.0,33,37
2026-06-20 18:55:23,34.0,63.0,33,38
2026-06-20 18:55:28,34.0,63.0,33,39
2026-06-20 18:55:33,34.0,62.0,33,39
2026-06-20 18:55:38,34.0,63.0,33,39
2026-06-20 18:55:43,34.0,63.0,33,39
2026-06-20 18:55:48,34.0,63.0,33,39
2026-06-20 18:55:53,34.0,63.0,32,38
2026-06-20 18:55:58,34.0,63.0,32,38
2026-06-20 18:56:03,34.0,63.0,33,38
2026-06-20 18:56:08,34.0,63.0,33,39
2026-06-20 18:56:13,34.0,63.0,34,40
2026-06-20 18:56:18,34.0,63.0,34,40
2026-06-20 18:56:23,34.0,63.0,33,39
2026-06-20 18:56:28,34.0,63.0,33,39
2026-06-20 18:56:33,0.0,0.0,33,39
2026-06-20 18:56:38,34.0,63.0,33,38
2026-06-20 18:56:43,34.0,63.0,33,38
2026-06-20 18:56:48,34.0,63.0,33,38
2026-06-20 18:56:53,34.0,63.0,33,39
2026-06-20 18:56:58,34.0,63.0,33,39
2026-06-20 18:57:03,34.0,63.0,33,39
2026-06-20 18:57:08,34.0,63.0,33,39
2026-06-20 18:57:13,34.0,63.0,33,37
2026-06-20 18:57:18,34.0,63.0,33,37
2026-06-20 18:57:23,34.0,63.0,33,38
2026-06-20 18:57:28,34.0,62.0,33,38
2026-06-20 18:57:33,0.0,0.0,32,37
2026-06-20 18:57:38,34.0,63.0,32,36
2026-06-20 18:57:43,34.0,63.0,32,37
2026-06-20 18:57:48,34.0,63.0,32,37
2026-06-20 18:57:53,34.0,63.0,32,36
2026-06-20 18:57:58,34.0,63.0,32,37
2026-06-20 18:58:03,34.0,63.0,32,36
2026-06-20 18:58:08,34.0,63.0,32,37
2026-06-20 18:58:13,34.0,63.0,33,38
2026-06-20 18:58:18,34.0,63.0,34,40
2026-06-20 18:58:23,34.0,63.0,35,42
2026-06-20 18:58:28,34.0,63.0,35,41
2026-06-20 18:58:33,34.0,63.0,34,40
2026-06-20 18:58:38,34.0,62.0,34,39
2026-06-20 18:58:43,34.0,62.0,33,38
2026-06-20 18:58:48,34.0,62.0,33,38
2026-06-20 18:58:53,34.0,63.0,33,38
2026-06-20 18:58:58,34.0,62.0,33,38
2026-06-20 18:59:03,34.0,62.0,33,37
2026-06-20 18:59:08,34.0,62.0,33,37
2026-06-20 18:59:13,34.0,62.0,32,37
2026-06-20 18:59:18,34.0,62.0,33,37
2026-06-20 18:59:23,34.0,62.0,33,38
2026-06-20 18:59:28,34.0,62.0,33,38
2026-06-20 18:59:33,34.0,62.0,33,38
2026-06-20 18:59:38,34.0,62.0,33,39
2026-06-20 18:59:43,34.0,63.0,33,39
2026-06-20 18:59:48,34.0,63.0,33,39
2026-06-20 18:59:53,34.0,63.0,33,39
2026-06-20 18:59:58,34.0,63.0,33,39
2026-06-20 19:00:04,34.0,63.0,33,39
2026-06-20 19:00:05,34.0,63.0,33,39
2026-06-20 19:00:08,34.0,63.0,33,39
2026-06-20 19:00:13,34.0,63.0,33,39
2026-06-20 19:00:18,34.0,63.0,33,39
2026-06-20 19:00:23,34.0,63.0,33,39
2026-06-20 19:00:28,34.0,63.0,32,38
2026-06-20 19:00:33,34.0,63.0,32,37
2026-06-20 19:00:38,34.0,64.0,32,37
2026-06-20 19:00:43,34.0,64.0,32,37
2026-06-20 19:00:48,34.0,64.0,32,37
2026-06-20 19:00:53,34.0,64.0,32,37
2026-06-20 19:00:58,34.0,64.0,32,37
2026-06-20 19:01:03,34.0,63.0,32,37
2026-06-20 19:01:08,34.0,63.0,33,37
2026-06-20 19:01:13,34.0,63.0,33,37
2026-06-20 19:01:18,34.0,63.0,33,38
2026-06-20 19:01:23,34.0,63.0,32,37
2026-06-20 19:01:28,34.0,63.0,31,35
2026-06-20 19:01:33,34.0,63.0,31,35
2026-06-20 19:01:38,34.0,63.0,31,36
2026-06-20 19:01:43,34.0,63.0,32,38
2026-06-20 19:01:48,34.0,63.0,33,38
2026-06-20 19:01:53,34.0,63.0,33,37
2026-06-20 19:01:58,34.0,63.0,32,37
2026-06-20 19:02:03,34.0,63.0,32,38
2026-06-20 19:02:08,34.0,63.0,32,38
2026-06-20 19:02:13,34.0,63.0,32,38
2026-06-20 19:02:18,34.0,63.0,32,38
2026-06-20 19:02:23,34.0,63.0,32,38
2026-06-20 19:02:28,34.0,63.0,33,38
2026-06-20 19:02:33,34.0,63.0,32,37
2026-06-20 19:02:38,34.0,63.0,32,36
2026-06-20 19:02:43,34.0,63.0,32,36
2026-06-20 19:02:48,34.0,63.0,32,37
2026-06-20 19:02:53,34.0,63.0,32,38
2026-06-20 19:02:58,34.0,63.0,32,37
2026-06-20 19:03:03,34.0,62.0,32,37
2026-06-20 19:03:08,34.0,63.0,32,37
2026-06-20 19:03:13,34.0,63.0,32,38
2026-06-20 19:03:18,34.0,63.0,33,38
2026-06-20 19:03:23,34.0,63.0,34,39
2026-06-20 19:03:28,34.0,63.0,33,39
2026-06-20 19:03:33,34.0,63.0,33,39
2026-06-20 19:03:38,34.0,63.0,33,38
2026-06-20 19:03:43,34.0,63.0,33,38
2026-06-20 19:03:48,34.0,63.0,33,38
2026-06-20 19:03:53,34.0,63.0,32,38
2026-06-20 19:03:58,34.0,63.0,32,37
2026-06-20 19:04:03,34.0,63.0,33,38
2026-06-20 19:04:08,34.0,63.0,33,39
2026-06-20 19:04:13,34.0,63.0,33,39
2026-06-20 19:04:18,34.0,63.0,34,39
2026-06-20 19:04:23,34.0,63.0,34,39
2026-06-20 19:04:28,34.0,63.0,34,40
2026-06-20 19:04:33,34.0,63.0,33,39
2026-06-20 19:04:38,34.0,63.0,32,38
2026-06-20 19:04:43,34.0,63.0,32,38
2026-06-20 19:04:48,34.0,63.0,32,37
2026-06-20 19:04:53,34.0,63.0,31,36
2026-06-20 19:04:58,34.0,63.0,31,36
2026-06-20 19:05:03,34.0,63.0,32,37
2026-06-20 19:05:08,34.0,63.0,32,37
2026-06-20 19:05:13,34.0,63.0,32,37
2026-06-20 19:05:18,34.0,63.0,33,38
2026-06-20 19:05:23,34.0,63.0,33,39
2026-06-20 19:05:28,34.0,63.0,33,40
2026-06-20 19:05:33,34.0,63.0,33,39
2026-06-20 19:05:38,34.0,63.0,32,38
2026-06-20 19:05:43,34.0,63.0,32,37
2026-06-20 19:05:48,34.0,63.0,32,37
2026-06-20 19:05:53,34.0,62.0,32,38
2026-06-20 19:05:58,34.0,63.0,33,39
2026-06-20 19:06:03,34.0,62.0,33,39
2026-06-20 19:06:08,34.0,62.0,33,39
2026-06-20 19:06:13,34.0,62.0,33,39
2026-06-20 19:06:18,34.0,62.0,33,39
2026-06-20 19:06:23,34.0,62.0,33,39
2026-06-20 19:06:28,34.0,62.0,33,39
2026-06-20 19:06:33,34.0,62.0,33,39
2026-06-20 19:06:38,34.0,62.0,33,40
2026-06-20 19:06:43,34.0,62.0,33,38
2026-06-20 19:06:48,34.0,62.0,32,37
2026-06-20 19:06:53,34.0,62.0,32,37
2026-06-20 19:06:58,34.0,62.0,32,37
2026-06-20 19:07:03,34.0,62.0,32,37
2026-06-20 19:07:08,34.0,62.0,32,38
2026-06-20 19:07:13,34.0,62.0,32,38
2026-06-20 19:07:18,34.0,62.0,33,38
2026-06-20 19:07:23,34.0,62.0,33,38
2026-06-20 19:07:28,34.0,62.0,32,38
2026-06-20 19:07:33,34.0,62.0,32,38
2026-06-20 19:07:38,34.0,62.0,32,38
2026-06-20 19:07:43,34.0,62.0,33,39
2026-06-20 19:08:05,34.0,62.0,33,39
2026-06-20 19:08:06,34.0,62.0,33,39
2026-06-20 19:08:06,34.0,62.0,32,39
2026-06-20 19:08:06,34.0,62.0,33,39
2026-06-20 19:08:06,34.0,62.0,33,39
2026-06-20 19:08:06,34.0,62.0,33,39
2026-06-20 19:08:06,34.0,62.0,32,39
2026-06-20 19:08:08,34.0,62.0,32,38
2026-06-20 19:08:13,34.0,62.0,32,38
2026-06-20 19:08:18,34.0,62.0,32,37
2026-06-20 19:08:23,34.0,62.0,32,37
2026-06-20 19:08:28,34.0,62.0,32,37
2026-06-20 19:08:33,34.0,62.0,32,38
2026-06-20 19:08:38,34.0,62.0,32,37
2026-06-20 19:08:43,34.0,62.0,32,37
2026-06-20 19:08:48,34.0,62.0,32,37
2026-06-20 19:08:53,34.0,62.0,32,37
2026-06-20 19:08:58,34.0,62.0,33,38
2026-06-20 19:09:03,34.0,62.0,33,38
2026-06-20 19:09:08,34.0,62.0,33,38
2026-06-20 19:09:13,34.0,62.0,33,38
2026-06-20 19:09:18,34.0,62.0,33,38
2026-06-20 19:09:23,34.0,62.0,33,38
2026-06-20 19:09:28,34.0,62.0,33,38
2026-06-20 19:09:33,34.0,62.0,33,39
2026-06-20 19:09:38,34.0,62.0,33,39
2026-06-20 19:09:43,34.0,62.0,33,39
2026-06-20 19:09:48,34.0,62.0,33,38
2026-06-20 19:09:53,34.0,62.0,34,39
2026-06-20 19:09:58,34.0,62.0,34,39
2026-06-20 19:10:03,34.0,62.0,34,39
2026-06-20 19:10:08,34.0,62.0,33,38
2026-06-20 19:10:13,34.0,62.0,32,37
2026-06-20 19:10:18,34.0,62.0,32,37
2026-06-20 19:10:23,34.0,62.0,32,37
2026-06-20 19:10:28,34.0,62.0,33,38
2026-06-20 19:10:33,34.0,62.0,33,39
2026-06-20 19:10:38,34.0,62.0,33,39
2026-06-20 19:10:43,34.0,62.0,33,39
2026-06-20 19:10:48,34.0,62.0,33,39
2026-06-20 19:10:53,34.0,62.0,33,38
2026-06-20 19:10:58,34.0,62.0,33,38
2026-06-20 19:11:03,34.0,62.0,33,39
2026-06-20 19:11:08,34.0,62.0,33,39
2026-06-20 19:11:13,34.0,62.0,34,40
2026-06-20 19:11:18,34.0,62.0,34,40
2026-06-20 19:11:23,34.0,62.0,34,39
2026-06-20 19:11:28,34.0,62.0,34,39
2026-06-20 19:11:33,34.0,62.0,34,40
2026-06-20 19:11:38,34.0,62.0,35,40
2026-06-20 19:11:43,34.0,62.0,35,40
2026-06-20 19:11:48,34.0,62.0,34,40
2026-06-20 19:11:53,34.0,62.0,34,39
2026-06-20 19:11:58,34.0,62.0,33,38
2026-06-20 19:12:03,34.0,62.0,33,38
2026-06-20 19:12:08,34.0,62.0,34,39
2026-06-20 19:12:13,34.0,62.0,34,39
2026-06-20 19:12:18,34.0,62.0,34,39
2026-06-20 19:12:23,34.0,62.0,34,39
2026-06-20 19:12:28,34.0,62.0,34,39
2026-06-20 19:12:33,34.0,62.0,34,40
2026-06-20 19:12:38,34.0,62.0,34,40
2026-06-20 19:12:43,34.0,62.0,33,40
2026-06-20 19:12:48,34.0,62.0,33,40
2026-06-20 19:12:53,34.0,62.0,34,41
2026-06-20 19:12:58,34.0,62.0,34,41
2026-06-20 19:13:03,34.0,62.0,34,39
2026-06-20 19:13:08,34.0,62.0,33,39
2026-06-20 19:13:13,34.0,62.0,33,39
2026-06-20 19:13:18,34.0,62.0,33,39
2026-06-20 19:13:23,34.0,62.0,34,40
2026-06-20 19:13:28,34.0,62.0,34,40
2026-06-20 19:13:33,34.0,61.0,33,40
2026-06-20 19:13:38,34.0,61.0,33,39
2026-06-20 19:13:43,34.0,61.0,33,40
2026-06-20 19:13:48,34.0,61.0,33,39
2026-06-20 19:13:53,34.0,61.0,33,38
2026-06-20 19:13:58,34.0,61.0,32,38
2026-06-20 19:14:03,34.0,61.0,32,37
2026-06-20 19:14:08,34.0,61.0,31,36
2026-06-20 19:14:13,34.0,60.0,30,34
2026-06-20 19:14:18,34.0,59.0,29,33
2026-06-20 19:14:23,34.0,59.0,28,32
2026-06-20 19:14:28,34.0,59.0,28,32
2026-06-20 19:14:33,34.0,59.0,26,30
2026-06-20 19:14:38,34.0,58.0,26,30
2026-06-20 19:14:43,34.0,58.0,24,28
2026-06-20 19:14:48,34.0,58.0,23,26
2026-06-20 19:14:53,34.0,58.0,23,25
2026-06-20 19:14:58,34.0,58.0,23,26
2026-06-20 19:15:03,34.0,58.0,22,26
2026-06-20 19:15:08,34.0,57.0,21,24
2026-06-20 19:15:13,34.0,57.0,20,23
2026-06-20 19:15:18,34.0,57.0,19,23
2026-06-20 19:15:23,34.0,57.0,18,22
2026-06-20 19:15:28,34.0,57.0,18,21
2026-06-20 19:15:33,34.0,57.0,18,21
2026-06-20 19:15:38,34.0,57.0,18,22
2026-06-20 19:15:43,34.0,57.0,18,21
2026-06-20 19:15:48,34.0,57.0,17,20
2026-06-20 19:15:53,34.0,57.0,17,20
2026-06-20 19:15:58,0.0,0.0,17,20
2026-06-20 19:16:03,34.0,57.0,17,20
2026-06-20 19:16:08,34.0,57.0,17,19
2026-06-20 19:16:13,34.0,57.0,16,19
2026-06-20 19:16:18,34.0,57.0,16,19
2026-06-20 19:16:23,34.0,57.0,16,18
2026-06-20 19:16:28,34.0,57.0,16,19
2026-06-20 19:16:33,34.0,57.0,16,19
2026-06-20 19:16:38,34.0,57.0,16,19
2026-06-20 19:16:43,34.0,57.0,16,19
2026-06-20 19:16:48,34.0,57.0,16,19
2026-06-20 19:16:53,34.0,57.0,15,18
2026-06-20 19:16:58,0.0,0.0,15,17
2026-06-20 19:17:03,34.0,57.0,14,17
2026-06-20 19:17:08,34.0,57.0,13,15
2026-06-20 19:17:13,34.0,57.0,13,15
2026-06-20 19:17:18,34.0,57.0,13,15
2026-06-20 19:17:23,34.0,57.0,13,16
2026-06-20 19:17:28,34.0,57.0,14,17
2026-06-20 19:17:33,34.0,57.0,14,18
2026-06-20 19:17:38,34.0,57.0,14,18
2026-06-20 19:17:43,34.0,57.0,15,18
2026-06-20 19:17:48,34.0,57.0,15,18
2026-06-20 19:17:53,34.0,57.0,15,19
2026-06-20 19:17:58,34.0,57.0,16,19
2026-06-20 19:18:03,34.0,57.0,16,19
2026-06-20 19:18:08,34.0,57.0,15,18
2026-06-20 19:18:13,34.0,57.0,15,18
2026-06-20 19:18:18,34.0,57.0,15,18
2026-06-20 19:18:23,34.0,57.0,14,18
2026-06-20 19:18:28,34.0,57.0,13,16
2026-06-20 19:18:33,33.0,57.0,12,16
2026-06-20 19:18:38,33.0,57.0,11,14
2026-06-20 19:18:43,33.0,57.0,11,13
2026-06-20 19:18:48,33.0,57.0,11,14
2026-06-20 19:18:53,33.0,57.0,10,12
2026-06-20 19:18:58,33.0,57.0,10,12
2026-06-20 19:19:03,33.0,58.0,10,12
2026-06-20 19:19:08,33.0,58.0,10,12
2026-06-20 19:19:13,33.0,58.0,10,12
2026-06-20 19:19:18,33.0,58.0,10,12
2026-06-20 19:19:23,32.0,59.0,10,13
2026-06-20 19:19:28,32.0,59.0,11,13
2026-06-20 19:19:33,32.0,59.0,10,13
2026-06-20 19:19:38,32.0,59.0,10,12
2026-06-20 19:19:43,32.0,59.0,9,11
2026-06-20 19:19:48,32.0,59.0,9,11
2026-06-20 19:19:53,0.0,0.0,9,11
2026-06-20 19:19:58,32.0,60.0,9,12
2026-06-20 19:20:03,32.0,60.0,9,12
2026-06-20 19:20:08,32.0,60.0,9,12
2026-06-20 19:20:13,32.0,60.0,9,12
2026-06-23 15:06:23,30.0,41.0,7,8
2026-06-23 15:06:28,0.0,0.0,7,8
2026-06-23 15:06:33,30.0,41.0,7,8
2026-06-23 15:06:38,30.0,41.0,7,8
2026-06-23 15:06:43,30.0,41.0,7,8
2026-06-23 15:06:48,30.0,41.0,7,8
2026-06-23 15:06:53,30.0,41.0,7,8
2026-06-23 15:06:58,30.0,41.0,7,8
2026-06-23 15:07:03,30.0,41.0,7,8
2026-06-23 15:07:08,30.0,41.0,7,8
2026-06-23 15:07:13,30.0,40.0,7,8
2026-06-23 15:07:18,30.0,40.0,7,8
2026-06-23 15:07:23,30.0,40.0,7,8
2026-06-23 15:07:28,0.0,0.0,7,8
2026-06-23 15:07:33,30.0,40.0,7,8
2026-06-23 15:07:38,30.0,40.0,7,8
2026-06-23 15:07:43,30.0,40.0,7,8
2026-06-23 15:07:48,30.0,40.0,7,8
2026-06-23 15:07:53,30.0,40.0,7,8
2026-06-23 15:07:58,30.0,40.0,7,8
2026-06-23 15:08:03,30.0,40.0,7,8
2026-06-23 15:08:08,30.0,40.0,7,8
2026-06-23 15:08:13,30.0,40.0,7,8
2026-06-23 15:08:18,30.0,40.0,7,8
2026-06-23 15:08:23,30.0,40.0,7,8
2026-06-23 15:08:28,30.0,40.0,7,8
2026-06-23 15:08:33,30.0,40.0,7,8
2026-06-23 15:08:38,30.0,40.0,7,8
2026-06-23 15:08:43,30.0,40.0,7,8
2026-06-23 15:08:48,30.0,40.0,7,8
2026-06-23 15:08:53,30.0,40.0,7,8
2026-06-23 15:08:58,30.0,40.0,7,8
2026-06-23 15:09:03,30.0,40.0,7,8
2026-06-23 15:09:08,30.0,40.0,7,8
2026-06-23 15:09:13,30.0,40.0,7,8
2026-06-23 15:09:18,30.0,40.0,7,8
2026-06-23 15:09:23,30.0,40.0,7,8
2026-06-23 15:09:28,30.0,40.0,7,8
2026-06-23 15:09:33,30.0,40.0,7,8
2026-06-23 15:09:38,30.0,40.0,7,8
2026-06-23 15:09:43,30.0,45.0,7,8
2026-06-23 15:09:48,30.0,47.0,7,8
2026-06-23 15:09:53,30.0,45.0,7,8
2026-06-23 15:09:58,30.0,43.0,7,8
2026-06-23 15:10:03,30.0,43.0,7,8
2026-06-23 15:10:08,30.0,43.0,7,8
2026-06-23 15:10:13,30.0,43.0,7,8
2026-06-23 15:10:18,30.0,42.0,7,8
2026-06-23 15:10:23,0.0,0.0,7,8
2026-06-23 15:10:28,30.0,42.0,7,8
2026-06-23 15:10:33,30.0,41.0,7,8
2026-06-23 15:10:38,30.0,41.0,7,8
2026-06-23 15:10:43,30.0,41.0,7,8
2026-06-23 15:10:48,30.0,41.0,7,8
2026-06-23 15:10:53,30.0,41.0,7,8
2026-06-23 15:10:58,30.0,41.0,7,8
2026-06-23 15:11:03,30.0,41.0,7,8
2026-06-23 15:11:08,30.0,41.0,7,8
2026-06-23 15:11:13,30.0,41.0,7,8
2026-06-23 15:11:18,30.0,41.0,7,8
2026-06-23 15:11:23,30.0,41.0,7,8
2026-06-23 15:11:28,30.0,41.0,7,8
2026-06-23 15:11:33,30.0,40.0,7,8
2026-06-23 15:11:38,30.0,40.0,7,8
2026-06-23 15:11:43,30.0,40.0,7,8
2026-06-23 15:11:48,30.0,40.0,7,8
2026-06-23 15:11:53,30.0,40.0,7,8
2026-06-23 15:11:58,30.0,40.0,7,8
2026-06-23 15:12:03,30.0,40.0,7,8
2026-06-23 15:12:08,30.0,40.0,7,8
2026-06-23 15:12:13,30.0,40.0,7,8
2026-06-23 15:12:18,0.0,0.0,7,8
2026-06-23 15:12:23,30.0,40.0,7,8
2026-06-23 15:12:28,30.0,40.0,7,8
2026-06-23 15:12:33,30.0,40.0,7,8
2026-06-23 15:12:38,30.0,40.0,7,8
2026-06-23 15:12:43,30.0,40.0,7,8
2026-06-23 15:12:48,30.0,40.0,7,8
2026-06-23 15:12:53,30.0,40.0,7,8
2026-06-23 15:12:58,30.0,40.0,7,8
2026-06-23 15:13:03,30.0,40.0,7,8
2026-06-23 15:13:08,30.0,40.0,7,8
2026-06-23 15:13:13,30.0,40.0,7,8
2026-06-23 15:13:18,0.0,0.0,7,8
2026-06-23 15:13:23,30.0,40.0,7,8
2026-06-23 15:13:32,30.0,41.0,0,0
2026-06-23 15:13:37,30.0,41.0,0,0
2026-06-23 15:13:42,30.0,41.0,0,0
2026-06-23 15:13:47,30.0,41.0,0,0
2026-06-23 15:13:52,30.0,40.0,6,7
2026-06-23 15:13:57,30.0,40.0,6,7
2026-06-23 15:14:02,30.0,40.0,6,7
2026-06-23 15:14:07,30.0,40.0,6,7
2026-06-23 15:14:12,30.0,40.0,6,7
2026-06-23 15:14:17,30.0,40.0,6,7
2026-06-23 15:14:22,30.0,40.0,6,7
2026-06-23 15:14:27,30.0,40.0,6,7
2026-06-23 15:14:32,30.0,45.0,6,7
2026-06-23 15:14:37,30.0,45.0,6,7
2026-06-23 15:14:42,30.0,43.0,6,7
2026-06-23 15:14:47,30.0,42.0,6,7
2026-06-23 15:14:52,30.0,41.0,6,7
2026-06-23 15:14:57,30.0,41.0,6,7
2026-06-23 15:15:02,30.0,41.0,6,7
2026-06-23 15:15:07,30.0,41.0,6,7
2026-06-23 15:15:12,30.0,41.0,6,7
2026-06-23 15:15:17,30.0,41.0,6,7
2026-06-23 15:15:22,30.0,41.0,6,7
2026-06-23 15:15:27,30.0,41.0,6,7
2026-06-23 15:15:32,30.0,41.0,6,7
2026-06-23 15:15:37,30.0,41.0,6,7
2026-06-23 15:15:42,30.0,41.0,6,7
2026-06-23 15:15:47,30.0,41.0,6,7
2026-06-23 15:15:52,30.0,41.0,6,7
2026-06-23 15:15:57,30.0,41.0,6,7
2026-06-23 15:16:02,30.0,41.0,6,7
2026-06-23 15:16:07,30.0,41.0,6,7
2026-06-23 15:16:12,30.0,41.0,6,7
2026-06-23 15:16:17,30.0,41.0,6,7
2026-06-23 15:16:22,30.0,40.0,6,7
2026-06-23 15:16:27,30.0,41.0,6,7
2026-06-23 15:16:32,30.0,41.0,6,7
2026-06-23 15:16:37,30.0,41.0,6,7
2026-06-23 15:16:42,30.0,41.0,6,7
2026-06-23 15:16:47,30.0,40.0,6,7
2026-06-23 15:16:52,30.0,40.0,6,7
2026-06-23 15:16:57,30.0,40.0,6,7
2026-06-23 15:17:02,30.0,40.0,6,7
2026-06-23 15:17:07,30.0,40.0,6,7
2026-06-23 15:17:12,30.0,40.0,6,7
2026-06-23 15:17:17,30.0,40.0,6,7
2026-06-23 15:17:22,30.0,40.0,6,7
2026-06-23 15:17:27,30.0,40.0,6,7
2026-06-23 15:17:32,30.0,40.0,6,7
2026-06-23 15:17:37,30.0,40.0,6,7
2026-06-23 15:17:42,30.0,40.0,6,7
2026-06-23 15:17:47,30.0,40.0,6,7
2026-06-23 15:17:52,30.0,40.0,6,7
2026-06-23 15:17:57,30.0,40.0,6,7
2026-06-23 15:18:04,30.0,40.0,6,7
2026-06-23 15:18:07,30.0,40.0,6,7
2026-06-23 15:18:12,30.0,40.0,6,7
2026-06-23 15:18:17,30.0,40.0,6,7
2026-06-23 15:18:22,30.0,40.0,6,7
2026-06-23 15:18:27,30.0,40.0,6,7
2026-06-23 15:18:32,30.0,40.0,6,7
2026-06-23 15:18:37,30.0,40.0,6,7
2026-06-23 15:18:42,30.0,40.0,6,7
2026-06-23 15:18:47,30.0,40.0,6,7
2026-06-23 15:18:52,30.0,40.0,6,7
2026-06-23 15:18:57,30.0,40.0,6,7
2026-06-23 15:19:02,30.0,40.0,6,7
2026-06-23 15:19:07,30.0,40.0,6,7
2026-06-23 15:19:12,30.0,40.0,6,7
2026-06-23 15:19:17,30.0,40.0,6,7
2026-06-23 15:19:23,30.0,41.0,6,7
2026-06-23 15:19:27,30.0,41.0,6,7
2026-06-23 15:19:32,30.0,40.0,6,7
2026-06-23 15:19:37,30.0,40.0,6,7
2026-06-23 15:19:42,30.0,40.0,6,7
2026-06-23 15:19:47,30.0,40.0,6,7
2026-06-23 15:19:52,30.0,41.0,6,7
2026-06-23 15:19:57,30.0,41.0,6,7
2026-06-23 15:20:02,30.0,41.0,6,7
2026-06-23 15:20:07,30.0,41.0,6,7
2026-06-23 15:20:12,30.0,41.0,6,7
